station_id,station_name,city,frequency,listed_files,first_year,last_year,status
site_5769,"Sinchan Bhavan, Kolhapur - MPCB",Kolhapur,1D,4,2017,2025,success
site_5238,"Ballygunge, Kolkata - WBPCB",Kolkata,1D,9,2017,2025,success
site_5129,"Bidhannagar, Kolkata - WBPCB",Kolkata,1D,9,2017,2025,success
site_5110,"Fort William, Kolkata - WBPCB",Kolkata,1D,9,2017,2025,success
site_5111,"Jadavpur, Kolkata - WBPCB",Kolkata,1D,9,2017,2025,success
site_296,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,1D,10,2016,2025,success
site_5126,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,1D,9,2017,2025,success
site_309,"Victoria, Kolkata - WBPCB",Kolkata,1D,10,2016,2025,success
site_5334,"Polayathode, Kollam - Kerala PCB",Kollam,1D,9,2017,2025,success
site_5979,"Collectorate Office, Virudhunagar - TNPCB",Kooraikundu,1D,3,2023,2025,success
site_5415,"Diwator Nagar, Koppal - KSPCB",Koppal,1D,9,2017,2025,success
site_5656,"Rampur, Korba - CECB",Korba,1D,9,2017,2025,success
site_5707,"Dhanmandi, Kota - RSPCB",Kota,1D,4,2017,2025,success
site_5701,"Nayapura, Kota - RSPCB",Kota,1D,4,2017,2025,success
site_1394,"Shrinath Puram, Kota - RSPCB",Kota,1D,9,2017,2025,success
site_5271,"Palayam, Kozhikode - Kerala PCB",Kozhikode,1D,9,2017,2025,success
site_1410,"GM Office, Brajrajnagar - OSPCB",Kudaloi,1D,9,2017,2025,success
site_5690,"OP Jindal School, Kunjemura - CECB",Kunjemura,1D,9,2017,2025,success
site_5043,"Sector-7, Kurukshetra - HSPCB",Kurukshetra,1D,9,2017,2025,success
site_5338,"SFTI Kusdihra, Gaya - BSPCB",Kusdihra,1D,9,2017,2025,success
site_5780,"Sawe Wadi, Latur - MPCB",Latur,1D,4,2017,2025,success
site_5460,"B R Ambedkar University, Lucknow - UPPCB",Lucknow,1D,9,2017,2025,success
site_272,"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,1D,17,2009,2025,success
site_5462,"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,1D,9,2017,2025,success
site_277,"Lalbagh, Lucknow - CPCB",Lucknow,1D,17,2009,2025,success
site_1405,"Nishant Ganj, Lucknow - UPPCB",Lucknow,1D,9,2017,2025,success
site_297,"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,1D,17,2009,2025,success
site_253,"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,1D,9,2017,2025,success
site_1450,"Kalal Majra, Khanna - PPCB",Machhiwara Sahib,1D,9,2017,2025,success
site_6085,"Srinivas Nagar Colony, Machilipatnam - APPCB",Machilipatnam Rural,1D,1,2025,2025,success
site_5391,"Stuart Hill, Madikeri - KSPCB",Madikeri,1D,9,2017,2025,success
site_5550,"Forest Rest House, Manguraha - BSPCB",Maguraha,1D,9,2017,2025,success
site_5802,"Mahesh Nagar, Malegaon - MPCB",Malegaon,1D,4,2017,2025,success
site_5055,"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,1D,1,2025,2025,success
site_5421,"Kadri, Mangalore - KSPCB",Mangaluru,1D,9,2017,2025,success
site_5258,"Ganga Nagar, Meerut - UPPCB",Meerut,1D,9,2017,2025,success
site_5109,"Jai Bhim Nagar, Meerut - UPPCB",Meerut,1D,9,2017,2025,success
site_6093,"MIET College, Meerut - UPPCB",Meerut,1D,0,,,success
site_5257,"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,1D,9,2017,2025,success
site_5603,"Kalindi Kunj, Khurja - UPPCB",Meerut Division,1D,9,2017,2025,success
site_1569,"New Collectorate, Baghpat - UPPCB",Meerut Division,1D,9,2017,2025,success
site_6067,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,1D,1,2025,2025,success
site_5619,"Kilambi, Kanchipuram - TNPCB",Melambi,1D,9,2017,2025,success
site_5248,"Chhoti Gwaltoli, Indore - MPPCB",Mewasjamniya,1D,9,2017,2025,success
site_5806,"Bhayandar West, Mira-Bhayandar - MPCB",Mira Bhayandar,1D,4,2017,2025,success
site_5554,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,1D,9,2017,2025,success
site_5537,"Employment Office, Moradabad - UPPCB",Moradabad,1D,9,2017,2025,success
site_5555,"Jigar Colony, Moradabad - UPPCB",Moradabad,1D,9,2017,2025,success
site_5620,"Kashiram Nagar, Moradabad - UPPCB",Moradabad,1D,9,2017,2025,success
site_1398,"Lajpat Nagar, Moradabad - UPPCB",Moradabad,1D,9,2017,2025,success
site_5613,"Transport Nagar, Moradabad - UPPCB",Moradabad,1D,9,2017,2025,success
site_5478,"Gandak Colony, Motihari - BSPCB",Motihari,1D,9,2017,2025,success
site_5124,"Urban, Chamarajanagar - KSPCB",Mudumalai,1D,9,2017,2025,success
site_5392,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5810,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,1D,4,2017,2025,success
site_168,"Bandra, Mumbai - MPCB",Mumbai,1D,11,2015,2025,success
site_5400,"Borivali East, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5113,"Borivali East, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5960,"Byculla, Mumbai - BMC",Mumbai,1D,3,2023,2025,success
site_5399,"Chakala-Andheri East, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5811,"Chembur, Mumbai - MPCB",Mumbai,1D,4,2017,2025,success
site_5107,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5120,"Colaba, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5396,"Deonar, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5964,"Ghatkopar, Mumbai - BMC",Mumbai,1D,3,2023,2025,success
site_5412,"Kandivali East, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5962,"Kandivali West, Mumbai - BMC",Mumbai,1D,3,2023,2025,success
site_5397,"Khindipada-Bhandup West, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5104,"Kurla, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5402,"Malad West, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5394,"Mazgaon, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5807,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,1D,4,2017,2025,success
site_5413,"Mulund West, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5398,"Navy Nagar-Colaba, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5112,"Powai, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5963,"Sewri, Mumbai - BMC",Mumbai,1D,3,2023,2025,success
site_5961,"Shivaji Nagar, Mumbai - BMC",Mumbai,1D,3,2023,2025,success
site_5403,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,1D,9,2017,2025,success
site_5119,"Sion, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5106,"Vile Parle West, Mumbai - MPCB",Mumbai,1D,9,2017,2025,success
site_5115,"Worli, Mumbai -MPCB",Mumbai,1D,1,2025,2025,success
site_5490,"Town Hall, Munger - BSPCB",Munger,1D,9,2017,2025,success
site_5041,"Murthal, Sonipat - HSPCB",Murthal,1D,9,2017,2025,success
site_1550,"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,1D,9,2017,2025,success
site_5370,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,1D,9,2017,2025,success
site_5479,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,1D,9,2017,2025,success
site_158,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,1D,11,2015,2025,success
site_5706,"Christianpatty, Nagaon - PCBA",Nagaon,1D,4,2017,2025,success
site_5616,"Velippalayam, Nagapattinam - TNPCB",Nagapattinam,1D,9,2017,2025,success
site_5778,"Karni Colony, Nagaur - RSPCB",Nagaur,1D,4,2017,2025,success
site_5792,"Ambazari, Nagpur - MPCB",Nagpur,1D,4,2017,2025,success
site_5796,"Mahal, Nagpur - MPCB",Nagpur,1D,4,2017,2025,success
site_303,"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,1D,10,2016,2025,success
site_5793,"Ram Nagar, Nagpur - MPCB",Nagpur,1D,4,2017,2025,success
site_5446,"Naharlagun, Naharlagun - APSPCB",Naharlagun,1D,9,2017,2025,success
site_5668,"Bata Chowk, Nalbari - PCBA",Nalbari,1D,9,2017,2025,success
site_5795,"Sneh Nagar, Nanded - MPCB",Nanded,1D,4,2017,2025,success
site_5053,"Shastri Nagar, Narnaul - HSPCB",Narnaul,1D,9,2017,2025,success
site_304,"Gangapur Road, Nashik - MPCB",Nashik,1D,10,2016,2025,success
site_5782,"Hirawadi, Nashik - MPCB",Nashik,1D,4,2017,2025,success
site_5781,"MIDC Ambad, Nashik - MPCB",Nashik,1D,4,2017,2025,success
site_5779,"Pandav Nagari, Nashik - MPCB",Nashik,1D,4,2017,2025,success
site_5978,"SIPCOT Nathampannai, Pudukottai - TNPCB",Nathampannai,1D,3,2023,2025,success
site_261,"Airoli, Navi Mumbai - MPCB",Navi Mumbai,1D,17,2009,2025,success
site_5804,"CBD Belapur, Belapur - MPCB",Navi Mumbai,1D,4,2017,2025,success
site_5805,"Kopripada-Vashi, Navi Mumbai - MPCB",Navi Mumbai,1D,4,2017,2025,success
site_5114,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,1D,9,2017,2025,success
site_5103,"Nerul, Navi Mumbai - MPCB",Navi Mumbai,1D,9,2017,2025,success
site_5815,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,1D,4,2017,2025,success
site_5401,"Sector-19A Nerul, Navi Mumbai - IITM",Navi Mumbai,1D,9,2017,2025,success
site_6087,"Ambedkar Nagar, Nellore - APPCB",Nellore,1D,0,,,success
site_103,"CRRI Mathura Road, Delhi - IITM",New Delhi,1D,9,2017,2025,success
site_6078,"Cantonment Area, Delhi - DPCC",New Delhi,1D,0,,,success
site_6079,"Commonwealth Sports Complex, Delhi - DPCC",New Delhi,1D,1,2025,2025,success
site_118,"DTU, Delhi - CPCB",New Delhi,1D,17,2009,2025,success
site_1421,"Dr. Karni Singh Shooting Range, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_106,"IGI Airport (T3), Delhi - IITM",New Delhi,1D,9,2017,2025,success
site_6080,"IGNOU_Maidan Garhi, Delhi - DPCC",New Delhi,1D,1,2025,2025,success
site_114,"IHBAS, Dilshad Garden, Delhi - CPCB",New Delhi,1D,17,2009,2025,success
site_6060,"IIT Delhi, Delhi - IITM",New Delhi,1D,1,2025,2025,success
site_109,"IMD Lodhi Road, Delhi - IITM",New Delhi,1D,9,2017,2025,success
site_117,"ITO, Delhi - CPCB",New Delhi,1D,17,2009,2025,success
site_6076,"JNU, Delhi - DPCC",New Delhi,1D,1,2025,2025,success
site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_5395,"Lodhi Road, Delhi - IITM",New Delhi,1D,9,2017,2025,success
site_1425,"Major Dhyan Chand National Stadium, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_122,"Mandir Marg, Delhi - DPCC",New Delhi,1D,17,2009,2025,success
site_1561,"Mundka, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_115,"NSIT Dwarka, Delhi - CPCB",New Delhi,1D,17,2009,2025,success
site_1429,"Nehru Nagar, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_5852,"New Moti Bagh, Delhi - MHUA",New Delhi,1D,2,2023,2025,success
site_105,"North Campus, DU, Delhi - IITM",New Delhi,1D,9,2017,2025,success
site_1428,"Okhla Phase-2, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_107,"Pusa, Delhi - IITM",New Delhi,1D,9,2017,2025,success
site_124,"R K Puram, Delhi - DPCC",New Delhi,1D,17,2009,2025,success
site_113,"Shadipur, Delhi - CPCB",New Delhi,1D,17,2009,2025,success
site_119,"Sirifort, Delhi - CPCB",New Delhi,1D,17,2009,2025,success
site_1432,"Sonia Vihar, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_1562,"Sri Aurobindo Marg, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_6081,"Talkatora Garden, Delhi - DPCC",New Delhi,1D,1,2025,2025,success
site_1435,"Vivek Vihar, Delhi - DPCC",New Delhi,1D,9,2017,2025,success
site_5614,"Uchapatti, Madurai - TNPCB",Nilaiyur,1D,9,2017,2025,success
site_1541,"Knowledge Park - III, Greater Noida - UPPCB",Noida,1D,9,2017,2025,success
site_6089,"Prashant Garden, Khora - UPPCB",Noida,1D,0,,,success
site_153,"Sector - 125, Noida - UPPCB",Noida,1D,9,2017,2025,success
site_111,"Sector - 62, Noida - IITM",Noida,1D,9,2017,2025,success
site_5123,"Sector-1, Noida - UPPCB",Noida,1D,9,2017,2025,success
site_5122,"Sector-116, Noida - UPPCB",Noida,1D,9,2017,2025,success
site_5624,"Bombay Castel, Ooty - TNPCB",Ooty,1D,9,2017,2025,success
site_5621,"Kudikadu, Cuddalore - TNPCB",Pachchyankuppam,1D,9,2017,2025,success
site_1395,"Indira Colony Vistar, Pali - RSPCB",Pali,1D,9,2017,2025,success
site_5050,"Shyam Nagar, Palwal - HSPCB",Palwal,1D,9,2017,2025,success
site_161,"Sector-6, Panchkula - HSPCB",Panchkula,1D,2,2015,2016,success
site_5048,"Sector-18, Panipat - HSPCB",Panipat,1D,9,2017,2025,success
site_5799,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Panvel,1D,4,2017,2025,success
site_5803,"Tondare-Taloja, Navi Mumbai - MPCB",Panvel,1D,4,2017,2025,success
site_5362,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Pappankuppam,1D,9,2017,2025,success
site_6032,"Ponnusamy Nagar, Namakkal - TNPCB",Pappinayakkanpatti,1D,1,2025,2025,success
site_5794,"Masoom Colony, Parbhani - MPCB",Parbhani,1D,4,2017,2025,success
site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",Patancheruvu,1D,9,2017,2025,success
site_5832,"Mohalbani Ghat, Pathardih - DMC",Pathardih,1D,3,2023,2025,success
site_1437,"Model Town, Patiala - PPCB",Patiala,1D,9,2017,2025,success
site_5336,"DRM Office Danapur, Patna - BSPCB",Patna,1D,9,2017,2025,success
site_5335,"Govt. High School Shikarpur, Patna - BSPCB",Patna,1D,9,2017,2025,success
site_157,"IGSC Planetarium Complex, Patna - BSPCB",Patna,1D,11,2015,2025,success
site_5261,"Muradpur, Patna - BSPCB",Patna,1D,9,2017,2025,success
site_5262,"Rajbansi Nagar, Patna - BSPCB",Patna,1D,9,2017,2025,success
site_5263,"Samanpura, Patna - BSPCB",Patna,1D,9,2017,2025,success
site_5981,"Rajiv Nagar, Vijayawada - APPCB",Payikapuram,1D,2,2024,2025,success
site_5997,"SIPCOT Industrial Park, Perundurai - TNPCB",Perundurai,1D,2,2024,2025,success
site_5406,"Bhosari,Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,1D,0,,,success
site_5988,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,1D,0,,,success
site_5763,"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,1D,4,2017,2025,success
site_5764,"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,1D,4,2017,2025,success
site_5998,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,1D,2,2024,2025,success
site_5765,"Thergaon, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,1D,4,2017,2025,success
site_5408,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",Pimpri-Chinchwad,1D,0,,,success
site_1402,"Sector-2 Industrial Area, Pithampur - MPPCB",Pithampur,1D,9,2017,2025,success
site_5685,"Kanuru, Vijayawada - APPCB",Poranki,1D,9,2017,2025,success
site_5721,"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,1D,4,2017,2025,success
site_5461,"Jhunsi, Prayagraj - UPPCB",Prayagraj,1D,9,2017,2025,success
site_5459,"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,1D,9,2017,2025,success
site_5484,"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,1D,9,2017,2025,success
site_5423,"Jawahar Nagar, Puducherry - PPCC",Puducherry,1D,9,2017,2025,success
site_5405,"Alandi, Pimpri-Chinchwad - IITM",Pune,1D,0,,,success
site_6012,"Dhankawadi, Pune - IITM",Pune,1D,1,2025,2025,success
site_5407,"Hadapsar, Pune - IITM",Pune,1D,9,2017,2025,success
site_292,"Karve Road, Pune - MPCB",Pune,1D,11,2015,2025,success
site_5766,"Katraj Dairy, Pune - MPCB",Pune,1D,4,2017,2025,success
site_5410,"MIT-Kothrud, Pune - IITM",Pune,1D,9,2017,2025,success
site_5404,"Mhada Colony, Pune - IITM",Pune,1D,9,2017,2025,success
site_5996,"Panchawati_Pashan, Pune - IITM",Pune,1D,2,2024,2025,success
site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",Pune,1D,9,2017,2025,success
site_5767,"Savitribai Phule Pune University, Pune - MPCB",Pune,1D,4,2017,2025,success
site_5654,"Krishak Nagar, Raipur - CECB",Purena,1D,9,2017,2025,success
site_6069,"Indira Nagar, Raebareli - NTPC Unchahar",Raebareli,1D,0,,,success
site_5414,"Haji Colony, Raichur - KSPCB",Raichur,1D,9,2017,2025,success
site_5652,"AIIMS, Raipur - CECB",Raipur,1D,9,2017,2025,success
site_5655,"Bhatagaon New ISBT, Raipur - CECB",Raipur,1D,9,2017,2025,success
site_5672,"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,1D,9,2017,2025,success
site_5269,"Deen Dayal Nagar, Sagar - MPPCB",Rajakhedi,1D,9,2017,2025,success
site_5489,"Dangi Tola, Rajgir - BSPCB",Rajgir,1D,9,2017,2025,success
site_6068,"Mavdi, Rajkot - Nexteng Enviro",Rajkot,1D,0,,,success
site_5625,"Chalai Bazaar, Ramanathapuram - TNPCB",Ramanathapuram,1D,9,2017,2025,success
site_5986,"Mahabir Colliery, Asansol - WBPCB",Raniganj,1D,2,2024,2025,success
site_5995,"Trivenidevi Bhalotia College, Asansol - WBPCB",Raniganj,1D,2,2024,2025,success
site_5617,"VOC Nagar_SIPCOT, Ranipet - TNPCB",Ranipet,1D,9,2017,2025,success
site_1538,"Ratanpura, Rupnagar - Ambuja Cements",Ratanpura,1D,9,2017,2025,success
site_5042,"Shasthri Nagar, Ratlam - IPCA Lab",Ratlam,1D,9,2017,2025,success
site_5597,"IITH Kandi, Hyderabad - TSPCB",Regional,1D,9,2017,2025,success
site_6062,"Khrew, Pampore - JKPCC",Regional,1D,1,2025,2025,success
site_5703,"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,1D,4,2017,2025,success
site_5482,"Rohta, Agra - UPPCB",Rohta,1D,9,2017,2025,success
site_5675,"Raghunathpali, Rourkela - OSPCB",Rourkela,1D,9,2017,2025,success
site_5688,"Sector-2, Rourkela - OSPCB",Rourkela,1D,9,2017,2025,success
site_6092,"SRM University, Modinagar - UPPCB",Sadabad Jakhaiva,1D,0,,,success
site_5662,"Civil Lines, Sagar - MPPCB",Sagar,1D,9,2017,2025,success
site_5551,"Police Line, Saharsa - BSPCB",Saharsa,1D,9,2017,2025,success
site_5068,"Sahilara, Maihar - KJS Cements",Sahilara,1D,9,2017,2025,success
site_5622,"Sona College of Technology, Salem - TNPCB",Salem,1D,9,2017,2025,success
site_5552,"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,1D,9,2017,2025,success
site_5485,"Dada Peer, Sasaram - BSPCB",Sasaram,1D,9,2017,2025,success
site_147,"MD University, Rohtak - HSPCB",Sasroli,1D,10,2016,2025,success
site_6075,"Koyana Nagar, Satara - MPCB",Satara,1D,0,,,success
site_1433,"Bandhavgar Colony, Satna - Birla Cement",Satna,1D,9,2017,2025,success
site_5716,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,1D,4,2017,2025,success
site_5596,"ECIL Kapra, Hyderabad - TSPCB",Secunderabad,1D,9,2017,2025,success
site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",Secunderabad,1D,9,2017,2025,success
site_5611,"Semmandalam, Cuddalore - TNPCB",Semmandalam,1D,9,2017,2025,success
site_5593,"JN Stadium, Shillong - Meghalaya PCB",Shillong,1D,9,2017,2025,success
site_5131,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,1D,9,2017,2025,success
site_5266,"Vinoba Nagara, Shivamogga - KSPCB",Shivamogga,1D,9,2017,2025,success
site_5673,"Tata Township, Bileipada - OSPCB",Sialijoda,1D,9,2017,2025,success
site_5722,"Radhakishan Pura, Sikar - RSPCB",Sikar,1D,4,2017,2025,success
site_5684,"Tarapur, Silchar - PCBA",Silchar,1D,9,2017,2025,success
site_1419,"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,1D,9,2017,2025,success
site_5705,"Vedhaynath Colony, Sirohi - RSPCB",Sirohi,1D,4,2017,2025,success
site_5051,"F-Block, Sirsa - HSPCB",Sirsa,1D,9,2017,2025,success
site_5658,"Girls College, Sivasagar - PCBA",Sivasagar,1D,9,2017,2025,success
site_5553,"Chitragupta Nagar, Siwan - BSPCB",Siwan,1D,9,2017,2025,success
site_5777,"Dnyaneshwar Nagar, Solapur - MPCB",Solapur,1D,4,2017,2025,success
site_5776,"Ratandeep Housing Society, Solapur - MPCB",Solapur,1D,4,2017,2025,success
site_302,"Solapur, Solapur - MPCB",Solapur,1D,10,2016,2025,success
site_5669,"Central Academy for SFS, Byrnihat - PCBA",Sonai N.C.,1D,9,2017,2025,success
site_5626,"Bharathidasan University, Palkalaiperur - TNPCB",Sooriyur,1D,9,2017,2025,success
site_5719,"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,1D,4,2017,2025,success
site_6010,"Police Line, Sri Vijaya Puram - ANPCC",Sri Vijaya Puram,1D,1,2025,2025,success
site_6061,"Khunmoh, Srinagar - JKPCC",Srinagar,1D,1,2025,2025,success
site_5424,"Rajbagh, Srinagar - JKPCC",Srinagar,1D,1,2025,2025,success
site_5676,"OMC Colony, Suakati - OSPCB",Suakati,1D,9,2017,2025,success
site_5816,"Suhagi, Jabalpur - JMC",Suhagi,1D,4,2017,2025,success
site_6066,"Katargam, Surat - Nexteng Enviro",Surat,1D,1,2025,2025,success
site_5664,"Science Center, Surat - SMC",Surat,1D,9,2017,2025,success
site_1408,"Talcher Coalfields,Talcher - OSPCB",Talcher,1D,9,2017,2025,success
site_5677,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,1D,9,2017,2025,success
site_305,"Pimpleshwar Mandir, Kalyan - MPCB",Thane,1D,2,2016,2025,success
site_5800,"Upvan Fort, Thane - MPCB",Thane,1D,4,2017,2025,success
site_5610,"Parisutham Nagar, Thanjavur - TNPCB",Thanjavur,1D,9,2017,2025,success
site_5331,"Kariavattom, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,1D,9,2017,2025,success
site_252,"Plammoodu, Thiruvananthapuram - Kerala PCB",Thiruvananthapuram,1D,9,2017,2025,success
site_5367,"Meelavittan, Thoothukudi - TNPCB",Thoothukudi,1D,9,2017,2025,success
site_5390,"Corporation Ground, Thrissur - Kerala PCB",Thrissur,1D,9,2017,2025,success
site_5503,"Mangala, Bilaspur - NTPC",Tilak Nagar,1D,9,2017,2025,success
site_5630,"St Joseph College, Tiruchirappalli - TNPCB",Tiruchirappalli,1D,9,2017,2025,success
site_5609,"Municipal Corporation Office, Tirunelveli - TNPCB",Tirunelveli,1D,9,2017,2025,success
site_258,"Toll Gate, Tirumala - APPCB",Tirupati Urban,1D,2,2016,2025,success
site_5607,"Kumaran College, Tirupur - TNPCB",Tiruppur,1D,9,2017,2025,success
site_5702,"Shastri Nagar, Tonk - RSPCB",Tonk,1D,4,2017,2025,success
site_5591,"Manipur University, Imphal - Manipur PCB",Torban,1D,9,2017,2025,success
site_5682,"Thimmalapura, Tumakuru - KSPCB",Tumakur,1D,9,2017,2025,success
site_5692,"OP Jindal Industrial Park, Tumidih - CECB",Tumidih,1D,9,2017,2025,success
site_5433,"Brahmagiri, Udupi - KSPCB",Udupi,1D,9,2017,2025,success
site_1400,"Mahakaleshwar Temple, Ujjain - MPPCB",Ujjain,1D,9,2017,2025,success
site_6063,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,1D,1,2025,2025,success
site_5812,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",Ulhasnagar,1D,4,2017,2025,success
site_6083,"Vithalwadi, Ulhasnagar - MPCB",Ulhasnagar,1D,1,2025,2025,success
site_6065,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,1D,1,2025,2025,success
site_5274,"GIDC, Nandesari - Nandesari Ind. Association",Vadodara,1D,9,2017,2025,success
site_5605,"Crescent University, Chengalpattu - TNPCB",Vandalur,1D,9,2017,2025,success
site_5071,"Phase-1 GIDC, Vapi - GPCB",Vapi,1D,9,2017,2025,success
site_273,"Ardhali Bazar, Varanasi - UPPCB",Varanasi,1D,17,2009,2025,success
site_5469,"Bhelupur, Varanasi - UPPCB",Varanasi,1D,9,2017,2025,success
site_5468,"IESD Banaras Hindu University, Varanasi - UPPCB",Varanasi,1D,9,2017,2025,success
site_5475,"Maldahiya, Varanasi - UPPCB",Varanasi,1D,9,2017,2025,success
